ocid,source_month,n_releases_in_record,buyer_id,buyer_name,buyer_department_raw,tender_title,tender_description,procurement_method,procurement_method_details,main_category,tender_value_amount,tender_currency,tender_date_published,num_tenderers,is_single_bidder_award,num_awards,award_value_amount,award_currency,winning_suppliers,encoding_fixed,buyer_department,department_is_valid
ocds-dgv273-seacev3-2026-2392-1,2026-08,15,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,LP-ABR-8-2026-ELECTRO UCAYALI-1,"ADQUISICIÓN DE ACEITE PARA LOS GRUPOS ELECTRÓGENOS CAT 3512 CI, CII, CIII, CIV; CAT 3412 CI Y CII, JULOCAVA, CUMMINS Y GE NUEVO DEL SERVICIO ELÉCTRICO ATALAYA DE ELECTRO UCAYALI S.A.",,Licitación Pública Abreviada,goods,316095.74,PEN,2026-08-31T19:36:00-05:00,7,False,1,320900.0,PEN,VISTONY COMPAÑIA INDUSTRIAL DEL PERU SOCIEDAD ANONIMA CERRADA,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-101,2026-08,17,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP-ABR-15-2026-ELECTRO UCAYALI-1,Servicio para la atención de artefactos deteriorados y verificación de la pertinencia de las averías de artefactos electrónicos,,Concurso Público Abreviado,services,200250.0,PEN,2026-08-21T18:41:00-05:00,9,False,1,159800.0,PEN,GONZALES PISFIL ANGEL IVAN,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-102,2026-07,19,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP-ABR-17-2026-ELECTRO UCAYALI-1,SERVICIO DE SEGUIMIENTO Y CONTROL DE LA ATENCIÓN DEL CONTACT CENTER CORPORATIVO,,Concurso Público Abreviado,services,0.0,PEN,2026-07-02T19:29:00-05:00,0,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-109,2026-08,21,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP-ABR-18-2026-ELECTRO UCAYALI-1,SERVICIO DE TRANSMISIÓN DE DATOS PARA ACCESO REMOTO DE MEDIDORES MULTIFUNCIÓN,,Concurso Público Abreviado,services,312200.0,PEN,2026-08-14T19:58:00-05:00,5,False,1,143720.0,PEN,AMERICA MOVIL PERU S.A.C.,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-111,2026-07,16,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP-ABR-13-2026-ELECTRO UCAYALI-1,Servicio de contraste de equipos de medición departamento de clientes mayores,,Concurso Público Abreviado,services,133000.0,PEN,2026-07-09T22:36:00-05:00,7,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-119,2026-07,22,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,LP-ABR-12-2026-ELECTRO UCAYALI-1,Suministro de petróleo diésel B5 para el consumo del parque vehicular de Electro Ucayali S.A. periodo - 2 años,open,Licitación Pública Abreviada,goods,592500.0,PEN,2026-07-06T17:28:00-05:00,4,False,1,592200.0,PEN,INVERSIONES R. ORTIZ S.A.C.,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-18,2026-08,19,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP 7ma DCF Ley N°32069-ABR-22-2026-ELECTRO UCAYALI-1,"SERVICIO DE AGENCIA PARA LA DIFUSIÓN EN PRENSA ESCRITA, TELEVISIVA Y RADIAL DE AVISOS NORMADOS Y OTROS DE INTERÉS DE LA POBLACIÓN Y DE LA EMPRESA ELECTRO UCAYALI S.A. - ITEM 1, 2 Y 3",,Concurso Público Abreviado Séptima DCF Ley N°32069,services,472985.15,PEN,2026-08-13T18:48:00-05:00,8,False,1,454570.0,PEN,PRODUC.PERIOD.RADIO TELEVISIVAS JOB EIRL,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-31,2026-09,3,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP-ABR-5-2026-ELECTRO UCAYALI-1,SERVICIO DE PATROCINIO LEGAL EN MATERIA PROCESAL,,Concurso Público Abreviado,services,0.0,PEN,2026-09-18T19:46:00-05:00,0,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-42,2026-08,22,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP SER-SM-6-2026-ELECTRO UCAYALI-1,"SERVICIO DE MANTENIMIENTO DE MEDIA TENSIÓN, BAJA TENSIÓN, ALUMBRADO PÚBLICO Y TRABAJOS CON REDES ENERGIZADAS EN MEDIA TENSIÓN DE LOS SISTEMAS ELÉCTRICOS DE DISTRIBUCIÓN DE ELECTRO UCAYALI S.A.",,Concurso Público de Servicios,services,0.0,PEN,2026-08-26T19:52:00-05:00,0,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-43,2026-07,29,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP SER-SM-5-2026-ELECTRO UCAYALI-1,Servicio de Operación y Atención de Emergencias de los Sistemas Eléctricos de Electro Ucayali S.A.,,Concurso Público de Servicios,services,0.0,PEN,2026-07-31T18:58:00-05:00,0,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-50,2026-09,12,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,LP-ABR-14-2026-ELECTRO UCAYALI-1,ADQUISICIÓN DE TABLEROS DE DISTRIBUCIÓN TRIFÁSICOS PARA LOS SISTEMAS ELÉCTRICOS DE ELECTRO UCAYALI S.A.,,Licitación Pública Abreviada,goods,0.0,PEN,2026-09-01T21:22:00-05:00,0,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-55,2026-07,16,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP-ABR-10-2026-ELECTRO UCAYALI-1,"Servicio de pruebas eléctricas a los transformadores de potencia de las subestaciones SEYA, SEPU y SEPI",,Concurso Público Abreviado,services,178370.37,PEN,2026-07-07T18:22:00-05:00,6,False,1,120400.0,PEN,OBRA Y TECNOLOGIA E.I.R.L.,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-56,2026-07,24,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP-ABR-11-2026-ELECTRO UCAYALI-1,Servicio de mantenimiento de interruptores de 60 y 10 kV,,Concurso Público Abreviado,services,191000.7,PEN,2026-07-07T17:42:00-05:00,10,False,1,160512.0,PEN,OBRA Y TECNOLOGIA E.I.R.L.,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-64,2026-07,15,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,LP-ABR-6-2026-ELECTRO UCAYALI-1,Adquisición de reguladores automáticos de tensión para los transformadores de potencia,,Licitación Pública Abreviada,goods,74870.0,PEN,2026-07-06T18:08:00-05:00,6,False,1,56548.0,PEN,BENMARQ S.A.C.,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-78,2026-08,18,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,LP-SM-3-2026-ELECTRO UCAYALI-1,"ADQUISICIÓN, INSTALACIÓN Y PUESTA EN FUNCIONAMIENTO DE EQUIPAMIENTO PARA EL PROYECTO PILOTO DE MEDICIÓN INTELIGENTE EN EL SISTEMA ELÉCTRICO DE ATALAYA",open,Licitación Pública,goods,0.0,PEN,2026-08-13T11:40:00-05:00,0,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-83,2026-09,6,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP SER-SM-7-2026-ELECTRO UCAYALI-1,SERVICIO DE REFORZAMIENTO Y AMPLIACIÓN DE REDES ELÉCTRICAS EN BAJA TENSIÓN ¿ IV ETAPA PARA CAPTACIÓN DE CLIENTES INMEDIATOS DENTRO DE LA CONCESIÓN Y ZONA DE RESPONSABILIDAD TÉCNICA,,Concurso Público de Servicios,services,0.0,PEN,2026-09-15T15:24:00-05:00,0,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-88,2026-08,17,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,LP-ABR-13-2026-ELECTRO UCAYALI-1,"EJECUCION DE SALDO DE OBRA ""AMPLIACION DE REDES DE DISTRIBUCIÓN ELÉCTRICA III ETAPA DEL DISTRITO DE CAMPOVERDE - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI""",,Licitación Pública Abreviada,works,1324442.16,PEN,2026-08-11T19:21:00-05:00,0,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-91,2026-07,9,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP-ABR-14-2026-ELECTRO UCAYALI-1,"Servicio de evaluación y diagnóstico de los sistemas de medición de subestaciones de potencia, puntos de compra y alimentadores en media tensión de Electro Ucayali",,Concurso Público Abreviado,services,128000.0,PEN,2026-07-06T18:33:00-05:00,4,,0,,,,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-97,2026-07,38,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,CP SER-SM-4-2026-ELECTRO UCAYALI-1,SERVICIO DE SUPERVISIÓN PARA LAS ACTIVIDADES COMERCIALES,,Concurso Público de Servicios,services,840465.13,PEN,2026-07-02T09:58:00-05:00,30,False,1,640082.85,PEN,ASVE,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2392-99,2026-07,15,PE-CONSUCODE-2392,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,UCAYALI,LP-ABR-9-2026-ELECTRO UCAYALI-1,ADQUISICIÓN DE MEDIDORES ELECTRÓNICOS TRIFÁSICOS MULTIFUNCIÓN PARA SISTEMAS DE MEDICIÓN DE CLIENTES MAYORES,,Licitación Pública Abreviada,goods,115000.0,PEN,2026-07-02T12:26:00-05:00,8,False,1,84747.6,PEN,ANDET S.A.C.,False,UCAYALI,True
ocds-dgv273-seacev3-2026-2393-13,2026-08,42,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,LP-ABR-2-2025-EGASA-3,"REQUERIMIENTO CON SISTEMA DE ENTREGA DE SOLO CONSTRUCCIÓN - EJECUCION DE LA OBRA: ""REMODELACIÓN DE SISTEMA DE CONDUCCIÓN; EN EL (LA) PRESA PILLONES DEL DISTRITO DE SAN ANTONIO DE CHUCA, PROVINCIA CAYLLOMA, DEPARTAMENTO AREQUIPA""",,Licitación Pública Abreviada,works,1572551.8,PEN,2026-08-31T18:35:00-05:00,20,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2393-14,2026-07,40,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,CP-ABR-8-2026-EGASA-1,"CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""REMODELACIÓN DE SISTEMA DE CONDUCCIÓN; EN EL (LA) PRESA PILLONES DEL DISTRITO DE SAN ANTONIO DE CHUCA,PROVINCIA CAYLLOMA, DEPARTAMENTO AREQUIPA""",,Concurso Público Abreviado,services,170769.6,PEN,2026-07-10T18:44:00-05:00,21,False,1,153692.64,PEN,ZAPATA & ZULOETA E.I.R.L.,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2393-16,2026-09,15,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,CP SER-SM-4-2026-EGASA-1,"EJECUCION DE FICHA DE MANTENIMIENTO ""REPARACION DE CASETAS DE VIGILANCIA Y COMUNICACIÓN EN LAS REPRESAS BAMPUTAÑE, CHALHUANCA, PILLONES Y BOCATOMA TRASVASE PILLONES""",,Concurso Público de Servicios,services,0.0,PEN,2026-09-04T18:16:00-05:00,0,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2393-19,2026-09,2,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,LP-ABR-4-2026-EGASA-1,INSTALACIÓN FIBRA ÓPTICA MONOMODO SE CONVERTIDOR A CENTRAL HIDROELÉCTRICA CHARCANI 1,,Licitación Pública Abreviada,goods,0.0,PEN,2026-09-17T17:33:00-05:00,0,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2393-36,2026-09,12,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,LP-ABR-3-2026-EGASA-1,ADQUISICIÓN DE TERNOS PARA EL PERSONAL MASCULINO DE LA EMPRESA - PERÍODO 2026,,Licitación Pública Abreviada,goods,0.0,PEN,2026-09-03T16:39:00-05:00,0,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2393-37,2026-09,8,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,CP SER-SM-3-2026-EGASA-1,CONTRATACIÓN DE UNA EMPRESA DE INTERMEDIACIÓN LABORAL QUE DOTE PERSONAL PARA QUE REALICE SERVICIOS COMPLEMENTARIOS POR EL PERÍODO 2026 - 2028,,Concurso Público de Servicios,services,0.0,PEN,2026-09-11T16:52:00-05:00,0,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2393-5,2026-09,9,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,CP-ABR-10-2026-EGASA-1,SERVICIO ESPECIALIZADO DE CONSULTORIA TECNICO/LEGAL PARA ACOMPAÑAMIENTO EN SUPERVISIONES DE ENTIDADES FISCALIZADORAS,,Concurso Público Abreviado,services,0.0,PEN,2026-09-04T18:55:00-05:00,0,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2393-55,2026-09,6,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,CP SER-SM-2-2026-EGASA-1,"SERVICIO DE CONECTIVIDAD A INTERNET MEDIANTE ENLACE DEDICADO SIMÉTRICO, ENLACES SATELITALES Y ACCESO A LA RED PRIVADA VIRTUAL DEL COES",,Concurso Público de Servicios,services,0.0,PEN,2026-09-14T12:04:00-05:00,0,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2393-59,2026-09,7,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,CP-ABR-11-2026-EGASA-1,"SERVICIO DE CONSULTORIA ESPECIALIZADA PARA EL ANALISIS, REVISION Y DETERMINACION DE EFECTOS POR LA APLICACIÓN DE NORMAS INTERNACIONALES DE INFORMACION FINANCIERA AL 31 DE DICIEMBRE DEL 2026",,Concurso Público Abreviado,services,0.0,PEN,2026-09-11T16:22:00-05:00,0,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2393-61,2026-09,3,PE-CONSUCODE-2393,EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,AREQUIPA,LP-SM-3-2026-EGASA-1,"RENOVACIÓN DE LICENCIAMIENTO, SUMINISTRO DE INFRAESTRUCTURA Y SERVICIO DE RESPALDO Y GESTIÓN OPERATIVA DE LOS ACTIVOS DE INFORMACIÓN DE EGASA",open,Licitación Pública,goods,0.0,PEN,2026-09-17T16:23:00-05:00,0,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-2026-2395-1,2026-09,21,PE-CONSUCODE-2395,EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.,TACNA,LP-ABR-3-2026-EGESUR-1,LUBRICANTES PARA MOTORES WARTSILA POR RELLENO,open,Licitación Pública Abreviada,goods,0.0,USD,2026-09-21T12:16:00-05:00,8,,0,,,,False,TACNA,True
ocds-dgv273-seacev3-2026-2395-24,2026-07,24,PE-CONSUCODE-2395,EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.,TACNA,CP SER-SM-2-2026-EGESUR-1,"Servicio de Transmisión de datos, Enlace Principal y de Respaldo entre instalaciones de EGESUR y con el COES SINAC. (Referencia de Cumplimiento de la R.D. Nº 243-2012-EM-DGE ¿Norma Técnica para el Intercambio de Información en Tiempo Real para la Operación del SEIN¿",,Concurso Público de Servicios,services,0.0,PEN,2026-07-24T12:44:00-05:00,0,,0,,,,False,TACNA,True
ocds-dgv273-seacev3-2026-2396-1,2026-07,41,PE-CONSUCODE-2396,EMPRESA DE GENERACION ELECTRICA MACHUPICCHU,CUSCO,LP-SM-1-2026-EGEMSA-1,CONTRATACION DEL SUMINISTRO E INSTALACION DE LA AMPLIACION DE LA RED DE DATOS Y SISTEMA DE VIDEO VIGILANCIA PARA LAS SEDES DE LA CENTRAL HIDROELECTRICA MACHUPICCHU Y REPRESA,open,Licitación Pública,goods,0.0,PEN,2026-07-31T09:47:00-05:00,0,,0,,,,False,CUSCO,True
ocds-dgv273-seacev3-2026-2396-12,2026-08,18,PE-CONSUCODE-2396,EMPRESA DE GENERACION ELECTRICA MACHUPICCHU,CUSCO,CP SER-SM-2-2026-EGEMSA-1,SERVICIO ESPECIALIZADO DE CAMBIO DE TURBINA FRANCIS UNIDAD 04GTA,,Concurso Público de Servicios,services,0.0,USD,2026-08-17T19:02:00-05:00,0,,0,,,,False,CUSCO,True
ocds-dgv273-seacev3-2026-2396-15,2026-08,14,PE-CONSUCODE-2396,EMPRESA DE GENERACION ELECTRICA MACHUPICCHU,CUSCO,LP-ABR-2-2026-EGEMSA-1,ADQUISICIÓN DE TARJETAS DE CONSUMO DE ALIMENTOS Y PARA VESTIMENTA DE TRABAJADORES DE EGEMSA,,Licitación Pública Abreviada,goods,401225.14,PEN,2026-08-31T17:31:00-05:00,4,False,1,391754.2,PEN,EDENRED PERU S.A.,False,CUSCO,True
ocds-dgv273-seacev3-2026-2396-31,2026-08,16,PE-CONSUCODE-2396,EMPRESA DE GENERACION ELECTRICA MACHUPICCHU,CUSCO,LP-ABR-4-2026-EGEMSA-1,ADQUISICION DE REGISTRADORES DE FALLA PARA I FASE CHM,,Licitación Pública Abreviada,goods,0.0,USD,2026-08-31T22:35:00-05:00,0,,0,,,,False,CUSCO,True
ocds-dgv273-seacev3-2026-2396-45,2026-08,16,PE-CONSUCODE-2396,EMPRESA DE GENERACION ELECTRICA MACHUPICCHU,CUSCO,LP-ABR-3-2026-EGEMSA-1,IMPLEMENTACIÓN DEL SISTEMA DE SUPERVISIÓN Y CONTROL REMOTO DE LA REPRESA SIBINACOCHA,,Licitación Pública Abreviada,goods,0.0,PEN,2026-08-28T18:36:00-05:00,0,,0,,,,False,CUSCO,True
ocds-dgv273-seacev3-2026-2396-8,2026-08,19,PE-CONSUCODE-2396,EMPRESA DE GENERACION ELECTRICA MACHUPICCHU,CUSCO,LP-SM-2-2026-EGEMSA-1,ADQUISICIÓN DE UNA SOLUCIÓN DE SERVIDORES Y ALMACENAMIENTO DE ALTA DISPONIBILIDAD,open,Licitación Pública,goods,0.0,PEN,2026-08-19T10:02:00-05:00,0,,0,,,,False,CUSCO,True
ocds-dgv273-seacev3-2026-2397-15,2026-07,31,PE-CONSUCODE-2397,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,PUNO,CP-ABR-8-2026-SAN GABAN S.A.-1,SERVICIO DE TRANSPORTE DE PERSONAL DE RELEVO,,Concurso Público Abreviado,services,0.0,PEN,2026-07-31T20:09:00-05:00,0,,0,,,,False,PUNO,True
ocds-dgv273-seacev3-2026-2397-18,2026-07,32,PE-CONSUCODE-2397,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,PUNO,CP SER-SM-4-2026-SAN GABAN S.A.-1,SERVICIO DE DIGITALIZACIÓN Y CUSTODIA DE MICROFORMAS CON VALOR LEGAL DEL ACERVO DOCUMENTAL DE SAN GABÁN S.A.,,Concurso Público de Servicios,services,0.0,PEN,2026-07-31T21:37:00-05:00,0,,0,,,,False,PUNO,True
ocds-dgv273-seacev3-2026-2397-20,2026-09,8,PE-CONSUCODE-2397,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,PUNO,CP-ABR-5-2026-SAN GABAN S.A.-1,SERVICIO DE INSPECCIONES DETALLADAS PARA LA EVALUACIÓN DE LA SEGURIDAD DE LAS SEIS (06) PRESAS OPERATIVAS - C.H. SAN GABÁN II,,Concurso Público Abreviado,services,0.0,PEN,2026-09-11T17:39:00-05:00,0,,0,,,,False,PUNO,True
ocds-dgv273-seacev3-2026-2397-48,2026-08,15,PE-CONSUCODE-2397,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,PUNO,LP-ABR-18-2026-SAN GABAN S.A.-1,ADQUISICIÓN DE SERVIDORES DE COMPUTO DE ALTO RENDIMIENTO,,Licitación Pública Abreviada,goods,479000.0,PEN,2026-08-27T16:22:00-05:00,26,,0,,,,False,PUNO,True
ocds-dgv273-seacev3-2026-2397-5,2026-09,8,PE-CONSUCODE-2397,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,PUNO,LP-ABR-10-2026-SAN GABAN S.A.-1,ADQUISICIÓN DE REPUESTOS PARA CONTROL TELECONTROL Y TELEPROTECCIÓN,,Licitación Pública Abreviada,goods,0.0,PEN,2026-09-11T16:18:00-05:00,0,,0,,,,False,PUNO,True
ocds-dgv273-seacev3-2026-2397-51,2026-09,6,PE-CONSUCODE-2397,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,PUNO,LP-SM-4-2026-SAN GABAN S.A.-1,ADQUISICIÓN DE ESTACIONES HIDROLOGICAS AUTOMATICAS,open,Licitación Pública,goods,0.0,PEN,2026-09-11T15:12:00-05:00,0,,0,,,,False,PUNO,True
ocds-dgv273-seacev3-2026-2397-7,2026-09,5,PE-CONSUCODE-2397,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,PUNO,LP-ABR-8-2026-SAN GABAN S.A.-1,ADQUISICIÓN DE REPUESTOS PARA GENERADORES DE POTENCIA DE LA C.H. SAN GABÁN II,,Licitación Pública Abreviada,goods,0.0,PEN,2026-09-15T18:29:00-05:00,0,,0,,,,False,PUNO,True
ocds-dgv273-seacev3-2026-24-13,2026-08,20,PE-CONSUCODE-24,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,LIMA,CP SER-SM-12-2026-MTC/10-1,"SERVICIO DE LIMPIEZA INTEGRAL PARA LAS INSTALACIONES DE LAS ESTACIONES DE CONTROL DEL ESPECTRO RADIOELÉCTRICO (ECER) DE LAS REGIONES LORETO, SAN MARTÍN, UCAYALI, MADRE DE DIOS, ICA, AREQUIPA, AYACUCHO, APURÍMAC, CUSCO, PUNO Y TACNA.",,Concurso Público de Servicios,services,0.0,PEN,2026-08-24T18:12:00-05:00,0,,0,,,,False,LIMA,True
ocds-dgv273-seacev3-2026-2401-5,2026-07,24,PE-CONSUCODE-2401,EMPRESA MUNICIPAL DE SERVICIOS ELECTRICOS UTCUBAMBA - BAGUA GRANDE,AMAZONAS,LP-ABR-1-2026-EMSEU-OEC-1,"ADQUISICION DE CABLE CONCENTRICO SET 0,6/1KV2X4 MM2",,Licitación Pública Abreviada,goods,138200.0,PEN,2026-07-22T20:19:00-05:00,20,False,1,138200.0,PEN,COMERCIAL EL CHOTANITO SOC. RESP. LTDA.,False,AMAZONAS,True
ocds-dgv273-seacev3-2026-2406-113,2026-08,13,PE-CONSUCODE-2406,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL ORIENTE,LORETO,CP-ABR-9-2026-EO-L-1,CONTRATACIÓN DE SERVICIO PROFESIONAL PARA ACTIVIDADES ADMINISTRATIVAS PARA LA OFICINA DEL ÓRGANO DE CONTROL INSTITUCIONAL DE LA EMPRESA REGIONAL DE SERVICIOS PÚBLICO DE ELECTRICIDAD DEL ORIENTE SA.,,Concurso Público Abreviado,services,459305.54,PEN,2026-08-03T15:08:00-05:00,7,False,1,444699.03,PEN,CONSORCIO AyH,False,LORETO,True
ocds-dgv273-seacev3-2026-2406-115,2026-08,9,PE-CONSUCODE-2406,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL ORIENTE,LORETO,CP-ABR-10-2026-EO-L-1,"CONTRATACIÓN DEL SERVICIO DE ASESORÍA LEGAL EN LOS SERVICIOS DE CONTROL SIMULTÁNEO Y POSTERIOR, PREVISTOS EN EL PLAN ANUAL DE CONTROL DEL ÓRGANO DE CONTROL INSTITUCIONAL.",,Concurso Público Abreviado,services,268975.61,PEN,2026-08-19T18:59:00-05:00,4,False,1,265730.78,PEN,CONSORCIO AyH,False,LORETO,True
ocds-dgv273-seacev3-2026-2406-116,2026-08,6,PE-CONSUCODE-2406,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL ORIENTE,LORETO,CP-ABR-11-2026-EO-L-1,"CONTRATACIÓN DE SERVICIO DE INGENIERO MECÁNICO ELECTRICISTA, ELECTROMECÁNICO O ELÉCTRICO, ESPECIALISTA PARA APOYO EN LOS SERVICIOS DE CONTROL SIMULTÁNEO Y CONTROL POSTERIOR, PROGRAMADOS EN EL PLAN ANUAL DE CONTROL DEL ÓRGANO DE CONTROL INSTITUCIONAL.",,Concurso Público Abreviado,services,0.0,PEN,2026-08-31T16:02:00-05:00,0,,0,,,,False,LORETO,True
ocds-dgv273-seacev3-2026-2406-122,2026-07,21,PE-CONSUCODE-2406,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL ORIENTE,LORETO,CP-ABR-12-2026-EO-L-1,"CONTRATACIÓN DEL ""SERVICIO DE SUPERVISIÓN DE LOS PROCESOS DE FISCALIZACIÓN DE OSINERGMIN DEL SISTEMA ELÉCTRICO DE DISTRIBUCIÓN DE ELECTRO ORIENTE S.A. - SEDE LORETO""",,Concurso Público Abreviado,services,212117.64,PEN,2026-07-15T09:37:00-05:00,17,False,1,181024.16,PEN,G & F ELECTRIC SOLUCIONES S.A.C.,False,LORETO,True
